GISJOIN,YEAR,AREANAME,STATEFP,COUNTYFP,STATE,STATEA,COUNTY,COUNTYA,DATAFLAG,NOTECODE,AGWD001
"G1801330","2006","Putnam, IN","18","133","Indiana","180","Putnam","1330","0","0",36852
"G1801350","2006","Randolph, IN","18","135","Indiana","180","Randolph","1350","0","0",26071
"G1801370","2006","Ripley, IN","18","137","Indiana","180","Ripley","1370","0","0",27387
"G1801390","2006","Rush, IN","18","139","Indiana","180","Rush","1390","0","0",17552
"G1801410","2006","St. Joseph, IN","18","141","Indiana","180","St Joseph","1410","0","0",265212
"G1801430","2006","Scott, IN","18","143","Indiana","180","Scott","1430","0","0",23631
"G1801450","2006","Shelby, IN","18","145","Indiana","180","Shelby","1450","0","0",43609
"G1801470","2006","Spencer, IN","18","147","Indiana","180","Spencer","1470","0","0",20279
"G1801490","2006","Starke, IN","18","149","Indiana","180","Starke","1490","0","0",23470
"G1801510","2006","Steuben, IN","18","151","Indiana","180","Steuben","1510","0","0",33502
"G1801530","2006","Sullivan, IN","18","153","Indiana","180","Sullivan","1530","0","0",21359
"G1801550","2006","Switzerland, IN","18","155","Indiana","180","Switzerland","1550","0","0",9610
"G1801570","2006","Tippecanoe, IN","18","157","Indiana","180","Tippecanoe","1570","0","0",159480
"G1801590","2006","Tipton, IN","18","159","Indiana","180","Tipton","1590","0","0",16118
"G1801610","2006","Union, IN","18","161","Indiana","180","Union","1610","0","0",7160
"G1801630","2006","Vanderburgh, IN","18","163","Indiana","180","Vanderburgh","1630","0","0",174274
"G1801650","2006","Vermillion, IN","18","165","Indiana","180","Vermillion","1650","0","0",16436
"G1801670","2006","Vigo, IN","18","167","Indiana","180","Vigo","1670","0","0",105390
"G1801690","2006","Wabash, IN","18","169","Indiana","180","Wabash","1690","0","0",33234
"G1801710","2006","Warren, IN","18","171","Indiana","180","Warren","1710","0","0",8581
"G1801730","2006","Warrick, IN","18","173","Indiana","180","Warrick","1730","0","0",56071
"G1801750","2006","Washington, IN","18","175","Indiana","180","Washington","1750","0","0",27808
"G1801770","2006","Wayne, IN","18","177","Indiana","180","Wayne","1770","0","0",68515
"G1801790","2006","Wells, IN","18","179","Indiana","180","Wells","1790","0","0",27851
"G1801810","2006","White, IN","18","181","Indiana","180","White","1810","0","0",23970
"G1801830","2006","Whitley, IN","18","183","Indiana","180","Whitley","1830","0","0",32305
"G1900010","2006","Adair, IA","19","001","Iowa","190","Adair","0010","0","0",7679
"G1900030","2006","Adams, IA","19","003","Iowa","190","Adams","0030","0","0",4137
"G1900050","2006","Allamakee, IA","19","005","Iowa","190","Allamakee","0050","0","0",14489
"G1900070","2006","Appanoose, IA","19","007","Iowa","190","Appanoose","0070","0","0",13182
"G1900090","2006","Audubon, IA","19","009","Iowa","190","Audubon","0090","0","0",6147
"G1900110","2006","Benton, IA","19","011","Iowa","190","Benton","0110","0","0",26564
"G1900130","2006","Black Hawk, IA","19","013","Iowa","190","Black Hawk","0130","0","0",127005
"G1900150","2006","Boone, IA","19","015","Iowa","190","Boone","0150","0","0",26314
"G1900170","2006","Bremer, IA","19","017","Iowa","190","Bremer","0170","0","0",23583
"G1900190","2006","Buchanan, IA","19","019","Iowa","190","Buchanan","0190","0","0",20844
"G1900210","2006","Buena Vista, IA","19","021","Iowa","190","Buena Vista","0210","0","0",19655
"G1900230","2006","Butler, IA","19","023","Iowa","190","Butler","0230","0","0",14662
"G1900250","2006","Calhoun, IA","19","025","Iowa","190","Calhoun","0250","0","0",10121
"G1900270","2006","Carroll, IA","19","027","Iowa","190","Carroll","0270","0","0",20838
"G1900290","2006","Cass, IA","19","029","Iowa","190","Cass","0290","0","0",13895
"G1900310","2006","Cedar, IA","19","031","Iowa","190","Cedar","0310","0","0",17981
"G1900330","2006","Cerro Gordo, IA","19","033","Iowa","190","Cerro Gordo","0330","0","0",44128
"G1900350","2006","Cherokee, IA","19","035","Iowa","190","Cherokee","0350","0","0",11823
"G1900370","2006","Chickasaw, IA","19","037","Iowa","190","Chickasaw","0370","0","0",12281
"G1900390","2006","Clarke, IA","19","039","Iowa","190","Clarke","0390","0","0",9061
"G1900410","2006","Clay, IA","19","041","Iowa","190","Clay","0410","0","0",16733
"G1900430","2006","Clayton, IA","19","043","Iowa","190","Clayton","0430","0","0",17775
"G1900450","2006","Clinton, IA","19","045","Iowa","190","Clinton","0450","0","0",49183
"G1900470","2006","Crawford, IA","19","047","Iowa","190","Crawford","0470","0","0",16482
"G1900490","2006","Dallas, IA","19","049","Iowa","190","Dallas","0490","0","0",54612
"G1900510","2006","Davis, IA","19","051","Iowa","190","Davis","0510","0","0",8531
"G1900530","2006","Decatur, IA","19","053","Iowa","190","Decatur","0530","0","0",8402
"G1900550","2006","Delaware, IA","19","055","Iowa","190","Delaware","0550","0","0",17511
"G1900570","2006","Des Moines, IA","19","057","Iowa","190","Des Moines","0570","0","0",40459
"G1900590","2006","Dickinson, IA","19","059","Iowa","190","Dickinson","0590","0","0",16668
"G1900610","2006","Dubuque, IA","19","061","Iowa","190","Dubuque","0610","0","0",91398
"G1900630","2006","Emmet, IA","19","063","Iowa","190","Emmet","0630","0","0",10417
"G1900650","2006","Fayette, IA","19","065","Iowa","190","Fayette","0650","0","0",20701
"G1900670","2006","Floyd, IA","19","067","Iowa","190","Floyd","0670","0","0",16339
"G1900690","2006","Franklin, IA","19","069","Iowa","190","Franklin","0690","0","0",10497
"G1900710","2006","Fremont, IA","19","071","Iowa","190","Fremont","0710","0","0",7565
"G1900730","2006","Greene, IA","19","073","Iowa","190","Greene","0730","0","0",9569
"G1900750","2006","Grundy, IA","19","075","Iowa","190","Grundy","0750","0","0",12237
"G1900770","2006","Guthrie, IA","19","077","Iowa","190","Guthrie","0770","0","0",11066
"G1900790","2006","Hamilton, IA","19","079","Iowa","190","Hamilton","0790","0","0",15762
"G1900810","2006","Hancock, IA","19","081","Iowa","190","Hancock","0810","0","0",11546
"G1900830","2006","Hardin, IA","19","083","Iowa","190","Hardin","0830","0","0",17616
"G1900850","2006","Harrison, IA","19","085","Iowa","190","Harrison","0850","0","0",15507
"G1900870","2006","Henry, IA","19","087","Iowa","190","Henry","0870","0","0",20101
"G1900890","2006","Howard, IA","19","089","Iowa","190","Howard","0890","0","0",9540
"G1900910","2006","Humboldt, IA","19","091","Iowa","190","Humboldt","0910","0","0",9732
"G1900930","2006","Ida, IA","19","093","Iowa","190","Ida","0930","0","0",6989
"G1900950","2006","Iowa, IA","19","095","Iowa","190","Iowa","0950","0","0",15957
"G1900970","2006","Jackson, IA","19","097","Iowa","190","Jackson","0970","0","0",20058
"G1900990","2006","Jasper, IA","19","099","Iowa","190","Jasper","0990","0","0",36816
"G1901010","2006","Jefferson, IA","19","101","Iowa","190","Jefferson","1010","0","0",15501
"G1901030","2006","Johnson, IA","19","103","Iowa","190","Johnson","1030","0","0",123126
"G1901050","2006","Jones, IA","19","105","Iowa","190","Jones","1050","0","0",20331
"G1901070","2006","Keokuk, IA","19","107","Iowa","190","Keokuk","1070","0","0",10774
"G1901090","2006","Kossuth, IA","19","109","Iowa","190","Kossuth","1090","0","0",15710
"G1901110","2006","Lee, IA","19","111","Iowa","190","Lee","1110","0","0",35877
"G1901130","2006","Linn, IA","19","113","Iowa","190","Linn","1130","0","0",202488
"G1901150","2006","Louisa, IA","19","115","Iowa","190","Louisa","1150","0","0",11766
"G1901170","2006","Lucas, IA","19","117","Iowa","190","Lucas","1170","0","0",9460
"G1901190","2006","Lyon, IA","19","119","Iowa","190","Lyon","1190","0","0",11366
"G1901210","2006","Madison, IA","19","121","Iowa","190","Madison","1210","0","0",15194
"G1901230","2006","Mahaska, IA","19","123","Iowa","190","Mahaska","1230","0","0",22153
"G1901250","2006","Marion, IA","19","125","Iowa","190","Marion","1250","0","0",32728
"G1901270","2006","Marshall, IA","19","127","Iowa","190","Marshall","1270","0","0",38934
"G1901290","2006","Mills, IA","19","129","Iowa","190","Mills","1290","0","0",15117
"G1901310","2006","Mitchell, IA","19","131","Iowa","190","Mitchell","1310","0","0",10781
"G1901330","2006","Monona, IA","19","133","Iowa","190","Monona","1330","0","0",9181
"G1901350","2006","Monroe, IA","19","135","Iowa","190","Monroe","1350","0","0",7644
"G1901370","2006","Montgomery, IA","19","137","Iowa","190","Montgomery","1370","0","0",11137
"G1901390","2006","Muscatine, IA","19","139","Iowa","190","Muscatine","1390","0","0",42190
"G1901410","2006","O'Brien, IA","19","141","Iowa","190","O Brien","1410","0","0",14184
"G1901430","2006","Osceola, IA","19","143","Iowa","190","Osceola","1430","0","0",6581
"G1901450","2006","Page, IA","19","145","Iowa","190","Page","1450","0","0",16046
"G1901470","2006","Palo Alto, IA","19","147","Iowa","190","Palo Alto","1470","0","0",9455
"G1901490","2006","Plymouth, IA","19","149","Iowa","190","Plymouth","1490","0","0",24485
"G1901510","2006","Pocahontas, IA","19","151","Iowa","190","Pocahontas","1510","0","0",7685
"G1901530","2006","Polk, IA","19","153","Iowa","190","Polk","1530","0","0",410089
"G1901550","2006","Pottawattamie, IA","19","155","Iowa","190","Pottawattamie","1550","0","0",89284
"G1901570","2006","Poweshiek, IA","19","157","Iowa","190","Poweshiek","1570","0","0",18670
"G1901590","2006","Ringgold, IA","19","159","Iowa","190","Ringgold","1590","0","0",5142
"G1901610","2006","Sac, IA","19","161","Iowa","190","Sac","1610","0","0",10528
"G1901630","2006","Scott, IA","19","163","Iowa","190","Scott","1630","0","0",161476
"G1901650","2006","Shelby, IA","19","165","Iowa","190","Shelby","1650","0","0",12305
"G1901670","2006","Sioux, IA","19","167","Iowa","190","Sioux","1670","0","0",32118
"G1901690","2006","Story, IA","19","169","Iowa","190","Story","1690","0","0",83505
"G1901710","2006","Tama, IA","19","171","Iowa","190","Tama","1710","0","0",17828
"G1901730","2006","Taylor, IA","19","173","Iowa","190","Taylor","1730","0","0",6512
"G1901750","2006","Union, IA","19","175","Iowa","190","Union","1750","0","0",12059
"G1901770","2006","Van Buren, IA","19","177","Iowa","190","Van Buren","1770","0","0",7663
"G1901790","2006","Wapello, IA","19","179","Iowa","190","Wapello","1790","0","0",35718
"G1901810","2006","Warren, IA","19","181","Iowa","190","Warren","1810","0","0",43698
"G1901830","2006","Washington, IA","19","183","Iowa","190","Washington","1830","0","0",21162
"G1901850","2006","Wayne, IA","19","185","Iowa","190","Wayne","1850","0","0",6374
"G1901870","2006","Webster, IA","19","187","Iowa","190","Webster","1870","0","0",38635
"G1901890","2006","Winnebago, IA","19","189","Iowa","190","Winnebago","1890","0","0",11011
"G1901910","2006","Winneshiek, IA","19","191","Iowa","190","Winneshiek","1910","0","0",20847
"G1901930","2006","Woodbury, IA","19","193","Iowa","190","Woodbury","1930","0","0",101796
"G1901950","2006","Worth, IA","19","195","Iowa","190","Worth","1950","0","0",7653
"G1901970","2006","Wright, IA","19","197","Iowa","190","Wright","1970","0","0",13145
"G2000010","2006","Allen, KS","20","001","Kansas","200","Allen","0010","0","0",13531
"G2000030","2006","Anderson, KS","20","003","Kansas","200","Anderson","0030","0","0",7889
"G2000050","2006","Atchison, KS","20","005","Kansas","200","Atchison","0050","0","0",16614
"G2000070","2006","Barber, KS","20","007","Kansas","200","Barber","0070","0","0",4844
"G2000090","2006","Barton, KS","20","009","Kansas","200","Barton","0090","0","0",27769
"G2000110","2006","Bourbon, KS","20","011","Kansas","200","Bourbon","0110","0","0",14804
"G2000130","2006","Brown, KS","20","013","Kansas","200","Brown","0130","0","0",10102
"G2000150","2006","Butler, KS","20","015","Kansas","200","Butler","0150","0","0",62376
"G2000170","2006","Chase, KS","20","017","Kansas","200","Chase","0170","0","0",2965
"G2000190","2006","Chautauqua, KS","20","019","Kansas","200","Chautauqua","0190","0","0",3862
"G2000210","2006","Cherokee, KS","20","021","Kansas","200","Cherokee","0210","0","0",21371
"G2000230","2006","Cheyenne, KS","20","023","Kansas","200","Cheyenne","0230","0","0",2827
"G2000250","2006","Clark, KS","20","025","Kansas","200","Clark","0250","0","0",2142
"G2000270","2006","Clay, KS","20","027","Kansas","200","Clay","0270","0","0",8586
"G2000290","2006","Cloud, KS","20","029","Kansas","200","Cloud","0290","0","0",9431
"G2000310","2006","Coffey, KS","20","031","Kansas","200","Coffey","0310","0","0",8538
"G2000330","2006","Comanche, KS","20","033","Kansas","200","Comanche","0330","0","0",1855
"G2000350","2006","Cowley, KS","20","035","Kansas","200","Cowley","0350","0","0",34160
"G2000370","2006","Crawford, KS","20","037","Kansas","200","Crawford","0370","0","0",38627
"G2000390","2006","Decatur, KS","20","039","Kansas","200","Decatur","0390","0","0",3022
"G2000410","2006","Dickinson, KS","20","041","Kansas","200","Dickinson","0410","0","0",18965
"G2000430","2006","Doniphan, KS","20","043","Kansas","200","Doniphan","0430","0","0",7733
"G2000450","2006","Douglas, KS","20","045","Kansas","200","Douglas","0450","0","0",112559
"G2000470","2006","Edwards, KS","20","047","Kansas","200","Edwards","0470","0","0",3132
"G2000490","2006","Elk, KS","20","049","Kansas","200","Elk","0490","0","0",3032
"G2000510","2006","Ellis, KS","20","051","Kansas","200","Ellis","0510","0","0",27314
"G2000530","2006","Ellsworth, KS","20","053","Kansas","200","Ellsworth","0530","0","0",6281
"G2000550","2006","Finney, KS","20","055","Kansas","200","Finney","0550","0","0",40676
"G2000570","2006","Ford, KS","20","057","Kansas","200","Ford","0570","0","0",32751
"G2000590","2006","Franklin, KS","20","059","Kansas","200","Franklin","0590","0","0",26294
"G2000610","2006","Geary, KS","20","061","Kansas","200","Geary","0610","0","0",29011
"G2000630","2006","Gove, KS","20","063","Kansas","200","Gove","0630","0","0",2706
"G2000650","2006","Graham, KS","20","065","Kansas","200","Graham","0650","0","0",2641
"G2000670","2006","Grant, KS","20","067","Kansas","200","Grant","0670","0","0",7464
"G2000690","2006","Gray, KS","20","069","Kansas","200","Gray","0690","0","0",5735
"G2000710","2006","Greeley, KS","20","071","Kansas","200","Greeley","0710","0","0",1279
"G2000730","2006","Greenwood, KS","20","073","Kansas","200","Greenwood","0730","0","0",6981
"G2000750","2006","Hamilton, KS","20","075","Kansas","200","Hamilton","0750","0","0",2573
"G2000770","2006","Harper, KS","20","077","Kansas","200","Harper","0770","0","0",5862
"G2000790","2006","Harvey, KS","20","079","Kansas","200","Harvey","0790","0","0",33307
"G2000810","2006","Haskell, KS","20","081","Kansas","200","Haskell","0810","0","0",4011
"G2000830","2006","Hodgeman, KS","20","083","Kansas","200","Hodgeman","0830","0","0",2014
"G2000850","2006","Jackson, KS","20","085","Kansas","200","Jackson","0850","0","0",13347
"G2000870","2006","Jefferson, KS","20","087","Kansas","200","Jefferson","0870","0","0",18429
"G2000890","2006","Jewell, KS","20","089","Kansas","200","Jewell","0890","0","0",3247
"G2000910","2006","Johnson, KS","20","091","Kansas","200","Johnson","0910","0","0",515275
"G2000930","2006","Kearny, KS","20","093","Kansas","200","Kearny","0930","0","0",4214
"G2000950","2006","Kingman, KS","20","095","Kansas","200","Kingman","0950","0","0",7923
"G2000970","2006","Kiowa, KS","20","097","Kansas","200","Kiowa","0970","0","0",2945
"G2000990","2006","Labette, KS","20","099","Kansas","200","Labette","0990","0","0",21957
"G2001010","2006","Lane, KS","20","101","Kansas","200","Lane","1010","0","0",1758
"G2001030","2006","Leavenworth, KS","20","103","Kansas","200","Leavenworth","1030","0","0",72530
"G2001050","2006","Lincoln, KS","20","105","Kansas","200","Lincoln","1050","0","0",3276
"G2001070","2006","Linn, KS","20","107","Kansas","200","Linn","1070","0","0",9860
"G2001090","2006","Logan, KS","20","109","Kansas","200","Logan","1090","0","0",2663
"G2001110","2006","Lyon, KS","20","111","Kansas","200","Lyon","1110","0","0",35615
"G2001130","2006","McPherson, KS","20","113","Kansas","200","McPherson","1130","0","0",29032
"G2001150","2006","Marion, KS","20","115","Kansas","200","Marion","1150","0","0",12378
"G2001170","2006","Marshall, KS","20","117","Kansas","200","Marshall","1170","0","0",10172
"G2001190","2006","Meade, KS","20","119","Kansas","200","Meade","1190","0","0",4413
"G2001210","2006","Miami, KS","20","121","Kansas","200","Miami","1210","0","0",30244
"G2001230","2006","Mitchell, KS","20","123","Kansas","200","Mitchell","1230","0","0",6316
"G2001250","2006","Montgomery, KS","20","125","Kansas","200","Montgomery","1250","0","0",34314
"G2001270","2006","Morris, KS","20","127","Kansas","200","Morris","1270","0","0",5907
"G2001290","2006","Morton, KS","20","129","Kansas","200","Morton","1290","0","0",3100
"G2001310","2006","Nemaha, KS","20","131","Kansas","200","Nemaha","1310","0","0",10186
"G2001330","2006","Neosho, KS","20","133","Kansas","200","Neosho","1330","0","0",16141
"G2001350","2006","Ness, KS","20","135","Kansas","200","Ness","1350","0","0",2995
"G2001370","2006","Norton, KS","20","137","Kansas","200","Norton","1370","0","0",5510
"G2001390","2006","Osage, KS","20","139","Kansas","200","Osage","1390","0","0",16605
"G2001410","2006","Osborne, KS","20","141","Kansas","200","Osborne","1410","0","0",3943
"G2001430","2006","Ottawa, KS","20","143","Kansas","200","Ottawa","1430","0","0",5978
"G2001450","2006","Pawnee, KS","20","145","Kansas","200","Pawnee","1450","0","0",6469
"G2001470","2006","Phillips, KS","20","147","Kansas","200","Phillips","1470","0","0",5363
"G2001490","2006","Pottawatomie, KS","20","149","Kansas","200","Pottawatomie","1490","0","0",18887
"G2001510","2006","Pratt, KS","20","151","Kansas","200","Pratt","1510","0","0",9426
"G2001530","2006","Rawlins, KS","20","153","Kansas","200","Rawlins","1530","0","0",2571
"G2001550","2006","Reno, KS","20","155","Kansas","200","Reno","1550","0","0",63284
"G2001570","2006","Republic, KS","20","157","Kansas","200","Republic","1570","0","0",4967
"G2001590","2006","Rice, KS","20","159","Kansas","200","Rice","1590","0","0",10189
"G2001610","2006","Riley, KS","20","161","Kansas","200","Riley","1610","0","0",69048
"G2001630","2006","Rooks, KS","20","163","Kansas","200","Rooks","1630","0","0",5210
"G2001650","2006","Rush, KS","20","165","Kansas","200","Rush","1650","0","0",3226
"G2001670","2006","Russell, KS","20","167","Kansas","200","Russell","1670","0","0",6712
"G2001690","2006","Saline, KS","20","169","Kansas","200","Saline","1690","0","0",54113
"G2001710","2006","Scott, KS","20","171","Kansas","200","Scott","1710","0","0",4587
"G2001730","2006","Sedgwick, KS","20","173","Kansas","200","Sedgwick","1730","0","0",468235
"G2001750","2006","Seward, KS","20","175","Kansas","200","Seward","1750","0","0",22612
"G2001770","2006","Shawnee, KS","20","177","Kansas","200","Shawnee","1770","0","0",172206
"G2001790","2006","Sheridan, KS","20","179","Kansas","200","Sheridan","1790","0","0",2500
"G2001810","2006","Sherman, KS","20","181","Kansas","200","Sherman","1810","0","0",5908
"G2001830","2006","Smith, KS","20","183","Kansas","200","Smith","1830","0","0",4005
"G2001850","2006","Stafford, KS","20","185","Kansas","200","Stafford","1850","0","0",4365
"G2001870","2006","Stanton, KS","20","187","Kansas","200","Stanton","1870","0","0",2177
"G2001890","2006","Stevens, KS","20","189","Kansas","200","Stevens","1890","0","0",5151
"G2001910","2006","Sumner, KS","20","191","Kansas","200","Sumner","1910","0","0",24102
"G2001930","2006","Thomas, KS","20","193","Kansas","200","Thomas","1930","0","0",7424
"G2001950","2006","Trego, KS","20","195","Kansas","200","Trego","1950","0","0",2946
"G2001970","2006","Wabaunsee, KS","20","197","Kansas","200","Wabaunsee","1970","0","0",6714
"G2001990","2006","Wallace, KS","20","199","Kansas","200","Wallace","1990","0","0",1489
"G2002010","2006","Washington, KS","20","201","Kansas","200","Washington","2010","0","0",5910
"G2002030","2006","Wichita, KS","20","203","Kansas","200","Wichita","2030","0","0",2235
"G2002050","2006","Wilson, KS","20","205","Kansas","200","Wilson","2050","0","0",9736
"G2002070","2006","Woodson, KS","20","207","Kansas","200","Woodson","2070","0","0",3385
"G2002090","2006","Wyandotte, KS","20","209","Kansas","200","Wyandotte","2090","0","0",153206
"G2100010","2006","Adair, KY","21","001","Kentucky","210","Adair","0010","0","0",17725
"G2100030","2006","Allen, KY","21","003","Kentucky","210","Allen","0030","0","0",18678
"G2100050","2006","Anderson, KY","21","005","Kentucky","210","Anderson","0050","0","0",20742
"G2100070","2006","Ballard, KY","21","007","Kentucky","210","Ballard","0070","0","0",8208
"G2100090","2006","Barren, KY","21","009","Kentucky","210","Barren","0090","0","0",40526
"G2100110","2006","Bath, KY","21","011","Kentucky","210","Bath","0110","0","0",11635
"G2100130","2006","Bell, KY","21","013","Kentucky","210","Bell","0130","0","0",29107
"G2100150","2006","Boone, KY","21","015","Kentucky","210","Boone","0150","0","0",108967
"G2100170","2006","Bourbon, KY","21","017","Kentucky","210","Bourbon","0170","0","0",19621
"G2100190","2006","Boyd, KY","21","019","Kentucky","210","Boyd","0190","0","0",48677
"G2100210","2006","Boyle, KY","21","021","Kentucky","210","Boyle","0210","0","0",28429
"G2100230","2006","Bracken, KY","21","023","Kentucky","210","Bracken","0230","0","0",8554
"G2100250","2006","Breathitt, KY","21","025","Kentucky","210","Breathitt","0250","0","0",15705
"G2100270","2006","Breckinridge, KY","21","027","Kentucky","210","Breckinridge","0270","0","0",18960
"G2100290","2006","Bullitt, KY","21","029","Kentucky","210","Bullitt","0290","0","0",72458
"G2100310","2006","Butler, KY","21","031","Kentucky","210","Butler","0310","0","0",13315
"G2100330","2006","Caldwell, KY","21","033","Kentucky","210","Caldwell","0330","0","0",12747
"G2100350","2006","Calloway, KY","21","035","Kentucky","210","Calloway","0350","0","0",35949
"G2100370","2006","Campbell, KY","21","037","Kentucky","210","Campbell","0370","0","0",86738
"G2100390","2006","Carlisle, KY","21","039","Kentucky","210","Carlisle","0390","0","0",5249
"G2100410","2006","Carroll, KY","21","041","Kentucky","210","Carroll","0410","0","0",10416
"G2100430","2006","Carter, KY","21","043","Kentucky","210","Carter","0430","0","0",27443
"G2100450","2006","Casey, KY","21","045","Kentucky","210","Casey","0450","0","0",16084
"G2100470","2006","Christian, KY","21","047","Kentucky","210","Christian","0470","0","0",78459
"G2100490","2006","Clark, KY","21","049","Kentucky","210","Clark","0490","0","0",35051
"G2100510","2006","Clay, KY","21","051","Kentucky","210","Clay","0510","0","0",23789
"G2100530","2006","Clinton, KY","21","053","Kentucky","210","Clinton","0530","0","0",9451
"G2100550","2006","Crittenden, KY","21","055","Kentucky","210","Crittenden","0550","0","0",9127
"G2100570","2006","Cumberland, KY","21","057","Kentucky","210","Cumberland","0570","0","0",6951
"G2100590","2006","Daviess, KY","21","059","Kentucky","210","Daviess","0590","0","0",93029
"G2100610","2006","Edmonson, KY","21","061","Kentucky","210","Edmonson","0610","0","0",11869
"G2100630","2006","Elliott, KY","21","063","Kentucky","210","Elliott","0630","0","0",7087
"G2100650","2006","Estill, KY","21","065","Kentucky","210","Estill","0650","0","0",14921
"G2100670","2006","Fayette, KY","21","067","Kentucky","210","Fayette","0670","0","0",275199
"G2100690","2006","Fleming, KY","21","069","Kentucky","210","Fleming","0690","0","0",14466
"G2100710","2006","Floyd, KY","21","071","Kentucky","210","Floyd","0710","0","0",41955
"G2100730","2006","Franklin, KY","21","073","Kentucky","210","Franklin","0730","0","0",48385
"G2100750","2006","Fulton, KY","21","075","Kentucky","210","Fulton","0750","0","0",6856
"G2100770","2006","Gallatin, KY","21","077","Kentucky","210","Gallatin","0770","0","0",8037
"G2100790","2006","Garrard, KY","21","079","Kentucky","210","Garrard","0790","0","0",16681
"G2100810","2006","Grant, KY","21","081","Kentucky","210","Grant","0810","0","0",24790
"G2100830","2006","Graves, KY","21","083","Kentucky","210","Graves","0830","0","0",37252
"G2100850","2006","Grayson, KY","21","085","Kentucky","210","Grayson","0850","0","0",25214
"G2100870","2006","Green, KY","21","087","Kentucky","210","Green","0870","0","0",11519
"G2100890","2006","Greenup, KY","21","089","Kentucky","210","Greenup","0890","0","0",37085
"G2100910","2006","Hancock, KY","21","091","Kentucky","210","Hancock","0910","0","0",8551
"G2100930","2006","Hardin, KY","21","093","Kentucky","210","Hardin","0930","0","0",96992
"G2100950","2006","Harlan, KY","21","095","Kentucky","210","Harlan","0950","0","0",31080
"G2100970","2006","Harrison, KY","21","097","Kentucky","210","Harrison","0970","0","0",18310
"G2100990","2006","Hart, KY","21","099","Kentucky","210","Hart","0990","0","0",18223
"G2101010","2006","Henderson, KY","21","101","Kentucky","210","Henderson","1010","0","0",45126
"G2101030","2006","Henry, KY","21","103","Kentucky","210","Henry","1030","0","0",15676
"G2101050","2006","Hickman, KY","21","105","Kentucky","210","Hickman","1050","0","0",4948
"G2101070","2006","Hopkins, KY","21","107","Kentucky","210","Hopkins","1070","0","0",46280
"G2101090","2006","Jackson, KY","21","109","Kentucky","210","Jackson","1090","0","0",13529
"G2101110","2006","Jefferson, KY","21","111","Kentucky","210","Jefferson","1110","0","0",702715
"G2101130","2006","Jessamine, KY","21","113","Kentucky","210","Jessamine","1130","0","0",44550
"G2101150","2006","Johnson, KY","21","115","Kentucky","210","Johnson","1150","0","0",23930
"G2101170","2006","Kenton, KY","21","117","Kentucky","210","Kenton","1170","0","0",155019
"G2101190","2006","Knott, KY","21","119","Kentucky","210","Knott","1190","0","0",17303
"G2101210","2006","Knox, KY","21","121","Kentucky","210","Knox","1210","0","0",32276
"G2101230","2006","Larue, KY","21","123","Kentucky","210","Larue","1230","0","0",13609
"G2101250","2006","Laurel, KY","21","125","Kentucky","210","Laurel","1250","0","0",56730
"G2101270","2006","Lawrence, KY","21","127","Kentucky","210","Lawrence","1270","0","0",16231
"G2101290","2006","Lee, KY","21","129","Kentucky","210","Lee","1290","0","0",7487
"G2101310","2006","Leslie, KY","21","131","Kentucky","210","Leslie","1310","0","0",11774
"G2101330","2006","Letcher, KY","21","133","Kentucky","210","Letcher","1330","0","0",24104
"G2101350","2006","Lewis, KY","21","135","Kentucky","210","Lewis","1350","0","0",13848
"G2101370","2006","Lincoln, KY","21","137","Kentucky","210","Lincoln","1370","0","0",25069
"G2101390","2006","Livingston, KY","21","139","Kentucky","210","Livingston","1390","0","0",9646
"G2101410","2006","Logan, KY","21","141","Kentucky","210","Logan","1410","0","0",26951
"G2101430","2006","Lyon, KY","21","143","Kentucky","210","Lyon","1430","0","0",8296
"G2101450","2006","McCracken, KY","21","145","Kentucky","210","McCracken","1450","0","0",64471
"G2101470","2006","McCreary, KY","21","147","Kentucky","210","McCreary","1470","0","0",17237
"G2101490","2006","McLean, KY","21","149","Kentucky","210","McLean","1490","0","0",9708
"G2101510","2006","Madison, KY","21","151","Kentucky","210","Madison","1510","0","0",80186
"G2101530","2006","Magoffin, KY","21","153","Kentucky","210","Magoffin","1530","0","0",13156
"G2101550","2006","Marion, KY","21","155","Kentucky","210","Marion","1550","0","0",18828
"G2101570","2006","Marshall, KY","21","157","Kentucky","210","Marshall","1570","0","0",30960
"G2101590","2006","Martin, KY","21","159","Kentucky","210","Martin","1590","0","0",11740
"G2101610","2006","Mason, KY","21","161","Kentucky","210","Mason","1610","0","0",17117
"G2101630","2006","Meade, KY","21","163","Kentucky","210","Meade","1630","0","0",27483
"G2101650","2006","Menifee, KY","21","165","Kentucky","210","Menifee","1650","0","0",6749
"G2101670","2006","Mercer, KY","21","167","Kentucky","210","Mercer","1670","0","0",21587
"G2101690","2006","Metcalfe, KY","21","169","Kentucky","210","Metcalfe","1690","0","0",10126
"G2101710","2006","Monroe, KY","21","171","Kentucky","210","Monroe","1710","0","0",11696
"G2101730","2006","Montgomery, KY","21","173","Kentucky","210","Montgomery","1730","0","0",24782
"G2101750","2006","Morgan, KY","21","175","Kentucky","210","Morgan","1750","0","0",14182
"G2101770","2006","Muhlenberg, KY","21","177","Kentucky","210","Muhlenberg","1770","0","0",31340
"G2101790","2006","Nelson, KY","21","179","Kentucky","210","Nelson","1790","0","0",41700
"G2101810","2006","Nicholas, KY","21","181","Kentucky","210","Nicholas","1810","0","0",6899
